timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,1,0,0,-1,-1,1,0,0.0
0.01,-1,-2,-1,-1,2,1,0,-1,0.0
0.015,-2,-2,-1,-1,-2,-1,0,-1,0.0
0.02,-2,-2,-1,-1,1,-1,0,1,0.0
0.025,-2,-2,-1,-2,-2,-1,-1,-1,0.0
0.03,0,1,0,0,0,1,-1,-2,0.0
0.035,7,0,-1,-2,-1,-3,-2,-1,0.0
0.04,-8,-2,-1,-2,0,0,0,-3,0.0
0.045,-2,-2,-1,-1,0,-2,-1,-1,0.0
0.05,-2,-2,0,0,-3,0,0,-1,0.0
0.055,1,-2,0,1,3,0,0,0,0.0
0.06,3,-2,-1,-3,-4,-1,-2,0,0.0
0.065,-1,-1,-1,-2,-2,-2,-4,-2,0.0
0.07,5,-2,-2,-3,0,-3,1,1,0.0
0.075,-8,1,-1,3,-4,-1,0,-3,0.0
0.08,3,0,0,2,-2,-3,-1,0,0.0
0.085,-14,-3,-4,-5,0,-3,-2,-6,0.0
0.09,0,-2,-2,-4,-2,-1,-4,-1,0.0
0.095,-2,-1,-1,-3,-3,0,-1,-1,0.0
0.1,-5,-2,0,0,0,-1,-2,-2,0.0
0.105,8,-1,-3,1,-2,0,0,0,0.0
0.11,-5,0,-1,-5,-2,-1,0,0,0.0
0.115,-3,-3,-2,-1,-1,-2,-3,-2,0.0
0.12,2,1,1,-1,0,1,0,0,0.0
0.125,4,1,1,1,3,-2,1,1,0.0
0.13,-8,-2,-4,-1,1,-1,-1,-5,0.0
0.135,1,-2,-3,-3,-3,-1,0,0,0.0
0.14,2,0,-1,0,-2,1,-2,0,0.0
0.145,-1,-5,-3,-1,-1,-1,-2,0,0.0
0.15,1,-2,-2,1,-2,-3,-3,-3,0.0
0.155,-4,0,-1,-4,3,-2,-2,-1,0.0
0.16,-4,-2,-2,-4,-4,-3,-1,-2,0.0
0.165,10,0,0,-1,-1,-2,0,1,0.0
0.17,2,-1,2,2,-1,-1,-2,-2,0.0
0.17500000000000002,-2,1,-2,1,-1,0,0,-2,0.0
0.18,0,0,-1,0,0,-1,-2,0,0.0
0.185,1,-3,-1,-1,-3,0,2,-1,0.0
0.19,1,-1,0,0,-3,-3,-1,-1,0.0
0.195,-1,-1,-2,-2,0,-1,-2,0,0.0
0.2,-1,-1,-1,1,-3,-3,-1,-1,0.0
0.20500000000000002,-1,0,-2,-1,-1,-3,-3,0,0.0
0.21,-2,-2,-2,-1,-1,0,1,0,0.0
0.215,3,-3,-2,-1,-1,1,0,0,0.0
0.22,-1,-1,1,1,1,-3,-3,-2,0.0
0.225,0,0,-1,-1,-2,-2,-2,-1,0.0
0.23,-1,-3,-3,0,-3,-2,-2,-1,0.0
0.23500000000000001,2,-2,-1,-3,0,1,0,1,0.0
0.24,1,-1,-2,-2,-2,1,1,0,0.0
0.245,-4,-1,0,0,-1,-2,0,-1,0.0
0.25,1,1,-1,-1,-1,-2,-3,-1,0.0
0.255,-5,-1,0,2,-2,-2,-1,0,0.0
0.26,-4,-2,-1,-3,-2,-1,-1,-1,0.0
0.265,-2,-2,-2,-1,-1,-1,0,-2,0.0
0.27,12,-1,-2,-1,0,1,0,3,0.0
0.275,-34,-5,-3,-3,0,-1,-3,-8,0.0
0.28,-3,0,-2,-1,-3,-1,0,-1,0.0
0.28500000000000003,2,1,2,0,0,1,-1,0,0.0
0.29,-1,1,1,-1,-1,-3,-1,-1,0.0
0.295,8,0,1,0,0,-2,0,0,0.0
0.3,4,-1,-1,-3,-1,0,0,1,0.0
0.305,-7,-4,-3,-2,0,-1,-1,-2,0.0
0.31,-3,-1,-1,-3,0,-1,1,-3,0.0
0.315,4,0,-1,2,-3,-1,-2,0,0.0
0.32,-3,0,-1,2,-1,0,-4,-4,0.0
0.325,4,-2,-1,-1,0,0,0,1,0.0
0.33,-6,-1,-1,-1,-2,0,-2,-3,0.0
0.335,3,0,-1,-2,-1,-3,0,-1,0.0
0.34,-1,-1,0,-2,0,-1,1,-2,0.0
0.34500000000000003,-2,3,-2,-1,0,-3,-3,-3,0.0
0.35000000000000003,-3,-2,-1,-1,0,-1,1,-1,0.0
0.355,1,-3,0,-3,-1,-1,-1,0,0.0
0.36,-1,-1,-1,-2,1,-1,0,-1,0.0
0.365,0,-1,-2,-1,-4,-2,-2,-2,0.0
0.37,-4,-1,-1,0,0,-2,-1,-2,0.0
0.375,5,0,-1,-1,-2,-3,0,1,0.0
0.38,-1,0,-1,-1,0,1,0,0,0.0
0.385,-3,-2,-1,-3,-2,-3,0,0,0.0
0.39,1,-1,0,1,-1,-2,-1,-1,0.0
0.395,3,0,-1,0,-1,-1,-2,-1,0.0
0.4,-1,-2,-1,-3,-1,0,-1,-1,0.0
0.405,-2,-2,-2,-2,0,1,0,-1,0.0
0.41000000000000003,-2,-1,0,-2,1,-1,-1,-2,0.0
0.41500000000000004,1,-1,0,-2,0,0,-1,-2,0.0
0.42,0,-1,0,-1,1,0,-1,-2,0.0
0.425,0,0,0,0,-2,-1,-2,-3,0.0
