timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,11,-2,0,-4,-1,-2,-6,0.0
0.01,2,3,-2,0,2,-1,-2,1,0.0
0.015,-3,-14,1,-2,5,-1,1,6,0.0
0.02,-1,-2,0,4,-1,-1,0,-3,0.0
0.025,1,6,-5,-9,-2,-1,-5,-6,0.0
0.03,-2,0,0,2,1,-1,-1,2,0.0
0.035,0,-11,0,-5,-2,1,-1,1,0.0
0.04,1,-6,-1,-7,-2,1,-5,-2,0.0
0.045,-2,5,-3,10,0,-2,2,-6,0.0
0.05,0,4,-2,-5,-5,0,-2,-3,0.0
0.055,-1,-10,4,-7,1,0,-3,3,0.0
0.06,-4,-5,-1,1,4,0,2,3,0.0
0.065,-1,7,0,-1,-8,2,-1,-5,0.0
0.07,0,2,-2,4,0,1,0,0,0.0
0.075,-4,-8,2,-3,1,-1,1,4,0.0
0.08,-2,1,0,-4,-5,-3,-1,-7,0.0
0.085,-3,4,-5,3,-5,-1,1,1,0.0
0.09,1,-1,-3,-4,0,-4,0,3,0.0
0.095,-1,-8,1,-4,3,1,-1,-2,0.0
0.1,0,-1,-1,3,0,4,-1,-3,0.0
0.105,-1,1,-4,-9,-2,-7,0,-2,0.0
0.11,-2,-4,3,-2,-1,-2,-3,-2,0.0
0.115,-2,-6,-2,-2,1,1,0,-1,0.0
0.12,-5,0,-5,-2,1,-3,-4,-1,0.0
0.125,1,5,2,5,-2,3,-1,-5,0.0
0.13,-1,-4,-3,1,1,-2,-2,-3,0.0
0.135,-1,-2,2,2,-1,-4,2,-2,0.0
0.14,-1,-2,-2,3,-1,-5,-1,4,0.0
0.145,-3,5,0,5,2,0,-1,-4,0.0
0.15,1,-13,3,-5,4,1,0,7,0.0
0.155,0,-6,-1,-3,-1,-3,-1,0,0.0
0.16,3,7,-4,2,-5,-1,-3,-6,0.0
0.165,-3,7,-4,0,1,-5,0,-4,0.0
0.17,-1,-9,-2,-5,1,0,-2,1,0.0
0.17500000000000002,-3,-9,2,-3,2,1,-1,0,0.0
0.18,-2,6,-1,0,-2,-1,2,-8,0.0
0.185,0,6,-4,3,-5,1,-6,-1,0.0
0.19,-3,-7,1,-5,3,1,0,2,0.0
0.195,1,-6,0,0,-1,2,-2,5,0.0
0.2,-4,5,-4,5,0,-1,-2,-5,0.0
0.20500000000000002,0,4,1,-2,-2,1,-3,-5,0.0
0.21,0,-10,1,-10,0,-3,-1,4,0.0
0.215,-2,-6,1,6,-1,-3,-3,-2,0.0
0.22,-1,2,-1,-5,-4,-1,0,-3,0.0
0.225,-1,1,-4,-2,-4,-1,1,2,0.0
0.23,0,-4,-4,3,-3,3,0,1,0.0
0.23500000000000001,1,-4,-3,-5,-3,0,1,-3,0.0
0.24,-4,4,-7,3,-2,-1,-3,-3,0.0
0.245,-1,-2,0,-5,1,-1,0,2,0.0
0.25,-1,-2,1,-6,-2,-5,-3,1,0.0
0.255,1,-2,-3,3,0,-1,-5,-4,0.0
0.26,2,3,0,6,-3,-2,0,-4,0.0
0.265,1,2,2,4,-1,-2,0,-1,0.0
0.27,-2,-3,1,3,1,0,1,3,0.0
0.275,-3,-2,-2,-4,0,-1,1,-3,0.0
0.28,1,1,0,1,-1,-1,-3,0,0.0
0.28500000000000003,0,0,-1,-3,0,0,1,2,0.0
0.29,-2,-5,1,1,-2,0,1,-4,0.0
0.295,-2,0,-1,0,-1,0,0,-4,0.0
0.3,-2,0,-1,-3,-4,-1,-1,-4,0.0
