timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-2,-1,-4,-7,-10,-5,-3,-4,0.0
0.01,-1,-3,-1,-5,0,-4,-1,0,0.0
0.015,-1,1,1,2,5,-1,-4,-4,0.0
0.02,-3,-3,0,2,0,0,2,0,0.0
0.025,2,0,-3,-4,-1,-2,-1,1,0.0
0.03,-2,1,1,3,-3,1,-1,-1,0.0
0.035,0,2,1,2,4,3,1,1,0.0
0.04,-3,-1,-3,-4,-7,-8,-3,-3,0.0
0.045,-2,-4,0,-1,9,7,3,-1,0.0
0.05,3,1,1,-2,-7,-6,-3,-1,0.0
0.055,1,-3,-6,-5,5,6,2,1,0.0
0.06,0,-1,3,-1,-3,-1,-2,-2,0.0
0.065,0,1,3,8,-7,-4,-1,0,0.0
0.07,0,3,3,5,7,4,-4,-2,0.0
0.075,-3,-5,-3,-3,2,1,-3,0,0.0
0.08,1,0,-2,-5,-4,0,-1,-2,0.0
0.085,0,-2,-3,-6,-5,-3,0,0,0.0
0.09,-3,-5,-8,-8,5,3,0,0,0.0
0.095,-1,-1,3,4,-4,-7,3,-2,0.0
0.1,-2,-1,-1,2,9,4,-8,-2,0.0
0.105,0,3,-2,-4,-6,-3,-3,-1,0.0
0.11,0,0,-2,-4,-1,0,0,1,0.0
0.115,-2,-5,-4,-7,-8,-3,-2,0,0.0
0.12,-2,0,0,0,3,2,1,-1,0.0
0.125,-3,1,4,10,7,5,3,0,0.0
0.13,0,-1,-3,2,-3,-5,0,-3,0.0
0.135,0,-1,-3,-1,-4,-9,-3,-2,0.0
0.14,-5,-7,-1,0,-5,-2,14,1,0.0
0.145,12,5,1,1,12,2,-3,5,0.0
0.15,0,-1,-3,-13,-15,-8,-1,-3,0.0
0.155,-2,-1,-2,-2,5,3,-4,-2,0.0
0.16,0,1,-2,1,3,0,0,0,0.0
0.165,-5,-3,-5,-3,12,2,-2,-1,0.0
0.17,-1,2,8,12,13,3,-1,-2,0.0
0.17500000000000002,1,3,-3,-8,-17,-6,0,0,0.0
0.18,0,-2,-5,-3,-1,-2,-8,-2,0.0
0.185,-2,-5,-4,-6,-2,-2,-4,-2,0.0
0.19,-2,-3,-1,-1,2,0,4,0,0.0
0.195,1,2,2,1,-6,-4,-10,-4,0.0
0.2,1,1,1,3,2,3,3,0,0.0
0.20500000000000002,-2,-1,0,6,13,6,3,-1,0.0
0.21,-1,-4,-5,-7,7,-3,-8,-3,0.0
0.215,-2,-5,-9,-7,-13,-6,1,0,0.0
0.22,1,3,3,3,3,1,0,1,0.0
0.225,-1,0,-1,0,5,3,-1,-2,0.0
0.23,-1,-1,-1,-5,-4,1,6,1,0.0
0.23500000000000001,-4,0,3,7,9,2,2,-3,0.0
0.24,2,2,0,2,4,3,-3,0,0.0
0.245,-1,0,-2,-4,-9,-1,1,-1,0.0
0.25,1,3,0,1,-4,-4,-3,0,0.0
0.255,-2,-4,-3,-6,3,3,8,1,0.0
0.26,-4,-4,-3,-7,-5,-3,-5,-3,0.0
0.265,-1,-3,-1,0,-17,-12,-12,-2,0.0
0.27,1,2,3,7,4,5,-1,1,0.0
0.275,1,2,1,-4,-11,-7,-7,-1,0.0
0.28,-2,-3,-5,-3,-1,-4,-3,-4,0.0
0.28500000000000003,-3,-4,-2,-5,-4,-3,0,-2,0.0
