timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,1,2,2,1,2,-4,1,1,0.0
0.01,-2,-5,-10,-1,1,3,-1,-3,0.0
0.015,-2,-3,6,-2,-5,-6,0,-1,0.0
0.02,-2,3,4,1,-4,-2,-4,-1,0.0
0.025,0,-2,-5,0,1,1,-2,-1,0.0
0.03,0,-3,-2,-1,-2,-3,3,4,0.0
0.035,-1,-1,-4,1,5,-1,-1,3,0.0
0.04,1,-1,0,-4,3,9,6,-5,0.0
0.045,-2,-1,-2,-3,-8,-10,-13,-3,0.0
0.05,-1,-8,-7,1,0,-2,3,-1,0.0
0.055,2,2,1,2,5,11,3,3,0.0
0.06,1,0,5,-3,-13,4,4,1,0.0
0.065,-1,0,0,-1,2,8,5,-1,0.0
0.07,-2,-3,-6,-6,-3,-2,-7,-2,0.0
0.075,-1,-1,-1,0,6,24,5,-2,0.0
0.08,0,2,-3,-3,1,-25,-7,-1,0.0
0.085,-2,-3,-1,-2,-9,-1,-7,-2,0.0
0.09,-3,2,2,-1,-11,-8,-5,-3,0.0
0.095,0,-2,-1,-1,1,3,2,0,0.0
0.1,-3,-6,-5,-2,4,-5,-2,0,0.0
0.105,0,-1,1,-6,0,6,4,0,0.0
0.11,1,3,6,5,3,-1,4,2,0.0
0.115,-1,-2,-6,1,-7,-6,-6,2,0.0
0.12,-2,-4,-6,-2,3,-8,-3,3,0.0
0.125,-1,-4,-7,-4,-5,-2,1,-2,0.0
0.13,-1,2,0,0,1,-5,-2,-9,0.0
0.135,-1,-1,0,-5,-6,-8,-1,-3,0.0
0.14,1,-1,-2,-2,-4,-6,-3,0,0.0
0.145,-1,-3,-1,3,2,19,14,1,0.0
0.15,-8,-3,-6,-4,1,-1,-15,-5,0.0
0.155,-2,1,0,0,-7,-17,-12,-5,0.0
0.16,2,5,9,13,1,10,10,1,0.0
0.165,1,4,2,4,4,-24,-2,-6,0.0
0.17,-3,-12,-1,3,1,8,-3,1,0.0
0.17500000000000002,-3,2,-8,-15,-3,-10,2,-4,0.0
0.18,-3,-6,-13,-9,-12,3,-3,-3,0.0
0.185,-1,4,3,-3,-1,-4,-12,-3,0.0
0.19,5,7,9,14,6,-4,3,3,0.0
0.195,-3,-5,-4,-3,-6,-14,-2,-1,0.0
0.2,-3,-4,-2,-5,2,-3,3,5,0.0
0.20500000000000002,-7,-5,-6,-5,-4,-3,5,1,0.0
0.21,2,3,4,8,13,25,3,1,0.0
0.215,5,5,2,-3,-7,-35,-8,2,0.0
0.22,1,4,4,2,-10,8,-4,-4,0.0
