timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-2,-5,-5,-7,-4,-2,-2,0.0
0.01,-2,-3,-4,-4,1,1,-1,-1,0.0
0.015,1,-3,-3,-4,0,1,0,1,0.0
0.02,-2,-2,-1,1,-1,-2,1,0,0.0
0.025,1,-2,-1,-8,-3,0,0,0,0.0
0.03,-1,1,2,4,-1,-1,-1,-2,0.0
0.035,2,4,1,4,1,-1,-2,-2,0.0
0.04,-1,0,0,3,6,4,2,-1,0.0
0.045,1,-2,0,-1,-7,-3,-2,-2,0.0
0.05,0,-3,-2,-1,0,-1,0,-2,0.0
0.055,-3,-3,-3,-4,-3,-3,-1,-1,0.0
0.06,0,0,-1,0,-3,-4,-2,-1,0.0
0.065,-3,-1,-1,4,8,2,1,0,0.0
0.07,-2,-2,-6,-9,-5,-5,-2,-2,0.0
0.075,-3,-1,1,2,-1,-3,-2,-1,0.0
0.08,0,-1,-1,1,-1,0,-2,-1,0.0
0.085,0,1,-1,-4,-7,-4,1,-2,0.0
0.09,-2,0,1,2,5,0,0,-1,0.0
0.095,-2,-4,-1,-4,0,3,3,-1,0.0
0.1,-3,-2,-5,-6,-3,-6,-4,-2,0.0
0.105,0,-1,0,0,3,0,0,1,0.0
0.11,-1,4,2,4,-2,0,-1,-2,0.0
0.115,0,-1,-1,-4,-4,-2,-2,-2,0.0
0.12,-2,-1,0,-3,-2,-3,-3,0,0.0
0.125,-4,-3,-3,-1,4,-1,-1,-1,0.0
0.13,-3,-3,-2,-3,-5,-5,-1,-3,0.0
0.135,0,0,2,6,-1,3,-4,3,0.0
0.14,-3,-3,-4,-4,-2,-1,-1,-2,0.0
0.145,0,3,2,4,0,1,-2,0,0.0
0.15,-1,-4,-5,-9,-6,0,-4,1,0.0
0.155,-1,-3,-4,-5,3,1,-2,0,0.0
0.16,-2,-3,0,-4,-3,-2,-2,-2,0.0
0.165,1,0,2,0,-3,-3,-3,-2,0.0
0.17,0,0,2,-3,-5,1,-4,-1,0.0
0.17500000000000002,-1,-3,-3,3,1,-3,0,0,0.0
0.18,-1,-2,-2,-2,-4,-3,-2,0,0.0
