timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-3,1,2,3,2,-1,-3,-1,0.0
0.01,3,-1,-4,3,-4,-2,0,-4,0.0
0.015,-1,-3,-6,-4,-2,1,-2,-2,0.0
0.02,0,-2,1,-2,0,-1,0,-2,0.0
0.025,-3,-3,-3,-7,-5,-1,-1,3,0.0
0.03,-2,1,-1,-1,0,-2,-2,2,0.0
0.035,-1,0,1,2,1,1,0,-5,0.0
0.04,-1,-3,-5,0,0,-3,-3,-2,0.0
0.045,0,-2,0,1,-3,-3,-1,-1,0.0
0.05,-1,-1,1,-2,-2,-3,-2,-1,0.0
0.055,1,-2,-1,-3,-3,-2,-2,-2,0.0
0.06,-4,0,-2,-3,1,3,0,-5,0.0
0.065,-1,0,-1,1,-1,0,3,-3,0.0
0.07,-2,-1,-1,-3,-1,3,-2,0,0.0
0.075,0,1,2,-1,2,-7,0,0,0.0
0.08,-1,1,1,-2,-2,2,-1,-3,0.0
0.085,-3,-1,-1,3,2,0,-2,0,0.0
0.09,-2,-2,0,0,0,0,-1,-2,0.0
0.095,1,0,1,0,-1,1,0,-3,0.0
0.1,-1,-1,-2,-2,-3,-4,-1,-1,0.0
0.105,2,-2,-1,-3,1,0,1,0,0.0
0.11,-3,2,1,-1,0,2,0,1,0.0
0.115,-1,-1,-1,3,4,-1,-5,-2,0.0
0.12,-1,-2,0,0,2,-1,-3,-1,0.0
0.125,-1,-1,-2,-2,-4,1,0,1,0.0
0.13,0,0,0,-3,-2,-1,-3,1,0.0
0.135,-1,-2,-2,0,-2,0,-2,-2,0.0
0.14,-1,-2,1,2,-3,0,-1,0,0.0
0.145,-2,1,2,4,0,0,1,0,0.0
0.15,0,-2,-4,0,0,-2,-1,-1,0.0
0.155,-1,-3,1,-2,0,0,-3,-2,0.0
0.16,0,-1,-2,-3,-1,-2,-2,-1,0.0
0.165,-2,-1,0,-2,-1,-1,-1,-1,0.0
0.17,-2,1,-3,-3,-2,-1,0,1,0.0
0.17500000000000002,0,-1,1,-1,-2,-1,0,-2,0.0
0.18,-1,-2,-5,0,1,-2,-1,-3,0.0
0.185,0,-3,3,0,-1,0,0,1,0.0
0.19,1,3,1,1,-1,-2,-1,-1,0.0
0.195,2,-1,-6,-7,-1,0,0,-1,0.0
0.2,-1,-1,-1,-2,-2,2,1,-2,0.0
0.20500000000000002,0,-2,-1,7,2,0,-3,0,0.0
0.21,-3,-4,-2,2,2,-2,2,0,0.0
0.215,-2,-1,-2,-2,1,1,2,-1,0.0
0.22,-2,0,-1,-4,-3,-2,-2,-1,0.0
0.225,-2,-1,-3,-3,1,-3,-2,0,0.0
0.23,1,-1,1,0,-1,2,-1,-2,0.0
0.23500000000000001,2,-1,0,3,0,-7,-1,-3,0.0
0.24,-1,-1,1,-4,-2,0,-2,0,0.0
0.245,0,-1,-4,-3,-2,0,0,1,0.0
0.25,-1,-2,0,0,-3,1,-1,-2,0.0
0.255,-5,-1,-3,-2,-1,-1,0,0,0.0
0.26,2,-1,-1,0,-1,-3,-2,-2,0.0
0.265,-4,-1,-1,0,-1,2,-3,-1,0.0
0.27,3,-4,-1,1,0,-1,-2,1,0.0
0.275,0,0,-2,-1,0,-2,-2,-1,0.0
0.28,0,3,2,4,-3,0,1,0,0.0
0.28500000000000003,1,0,1,-4,2,-3,-2,-2,0.0
0.29,-5,-1,-1,-4,-1,1,-1,-6,0.0
0.295,0,-2,2,-1,0,1,1,-2,0.0
0.3,-2,-2,-2,0,0,-3,0,-3,0.0
0.305,3,-1,-2,-2,-1,0,-1,3,0.0
0.31,-2,1,-3,0,-3,-2,-2,0,0.0
0.315,0,-2,-1,-2,0,-4,0,-1,0.0
0.32,-3,-6,-2,-4,1,2,0,5,0.0
0.325,-2,1,0,4,-1,-2,3,-2,0.0
0.33,-2,-2,-2,-7,-2,1,-3,-5,0.0
0.335,-2,0,4,1,-1,-1,1,-3,0.0
0.34,0,-2,-2,0,-2,-2,-1,0,0.0
0.34500000000000003,-2,-2,-6,-4,-3,-1,-2,-1,0.0
0.35000000000000003,-1,0,1,4,2,-2,-1,2,0.0
0.355,0,-1,-3,-3,-2,-1,-1,-4,0.0
0.36,-1,-3,-2,-1,-2,-2,1,-2,0.0
0.365,-1,-4,-2,-2,1,-2,-1,-3,0.0
0.37,-1,0,1,1,-1,-2,1,-2,0.0
0.375,0,2,0,-4,1,0,0,-2,0.0
0.38,-1,1,-1,-2,1,-1,-2,-1,0.0
0.385,-3,0,-1,1,-2,-2,1,1,0.0
0.39,1,-1,0,2,0,0,-1,-1,0.0
0.395,0,-3,-3,-2,-4,-6,-2,2,0.0
0.4,-2,1,1,0,-2,2,2,-2,0.0
0.405,-1,-3,-2,-3,-1,2,1,-2,0.0
0.41000000000000003,-2,-2,-1,2,-2,3,-2,2,0.0
0.41500000000000004,-1,-1,-2,-2,-3,0,-3,-2,0.0
0.42,1,-1,-2,-2,-6,1,-2,-2,0.0
0.425,-2,0,-1,3,-2,1,-1,0,0.0
0.43,0,-2,0,-8,-1,-2,2,0,0.0
0.435,0,0,-2,0,-2,3,-4,-3,0.0
0.44,-2,-2,0,0,0,-2,-2,0,0.0
0.445,-1,0,0,-2,-2,2,1,-1,0.0
0.45,0,2,-3,-2,0,3,-1,-2,0.0
0.455,-1,-1,-1,4,0,0,3,0,0.0
