timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,2,7,6,-6,-10,-6,0,1,0.0
0.01,-3,-2,-2,-4,4,-5,-4,0,0.0
0.015,0,-1,-1,6,-21,-3,-1,-10,0.0
0.02,0,-4,-6,-12,11,1,-4,0,0.0
0.025,-2,0,0,7,-13,-1,-1,-8,0.0
0.03,-1,2,1,-3,36,3,1,-18,0.0
0.035,3,1,2,-7,-20,-7,-2,21,0.0
0.04,-3,-3,-4,6,-13,-4,-5,0,0.0
0.045,1,-3,-4,-1,4,2,-2,0,0.0
0.05,3,2,-3,-2,-1,1,-1,13,0.0
0.055,-6,-5,-3,10,11,2,-1,-18,0.0
0.06,-3,-7,-4,-12,-4,-1,1,-1,0.0
0.065,0,-2,-3,-1,4,1,-3,3,0.0
0.07,-4,1,6,14,-5,-4,-1,-4,0.0
0.075,6,5,-2,10,8,0,1,7,0.0
0.08,3,11,19,9,-5,-1,1,1,0.0
0.085,-3,-7,-15,-23,6,1,-1,-5,0.0
0.09,-3,-9,-10,-6,-12,-2,0,0,0.0
0.095,-3,-8,-5,-6,0,-1,-4,-3,0.0
0.1,-4,2,-3,-2,-1,0,-1,-2,0.0
0.105,-4,-6,-4,-7,12,0,-1,1,0.0
0.11,2,-3,-7,-3,-15,-1,-2,2,0.0
0.115,1,3,4,5,3,0,-3,0,0.0
0.12,0,5,9,6,6,2,2,0,0.0
0.125,-2,-2,-6,-9,-2,-5,-3,-4,0.0
0.13,-7,-9,-13,-14,8,1,-3,-2,0.0
0.135,-9,-16,-6,4,-7,-4,-3,2,0.0
0.14,12,25,9,11,3,1,4,0,0.0
0.145,2,4,7,-2,0,1,-1,-14,0.0
0.15,-1,-3,-3,0,-1,-3,-11,14,0.0
0.155,-7,-9,-13,-11,-1,-1,4,-10,0.0
0.16,-6,-13,-3,-4,-2,-3,0,5,0.0
0.165,0,-1,-7,-9,1,1,1,-1,0.0
0.17,4,3,4,15,-3,-2,-1,-7,0.0
0.17500000000000002,-2,3,0,-8,-1,-2,-8,0,0.0
0.18,-4,-1,3,10,-4,-1,0,0,0.0
0.185,-1,0,0,12,10,1,-1,0,0.0
0.19,0,-1,-3,-13,-9,-4,0,1,0.0
0.195,0,1,5,26,-1,-1,1,0,0.0
0.2,-2,-6,-9,-30,1,-1,-3,-7,0.0
0.20500000000000002,-1,6,5,12,3,-2,-1,8,0.0
0.21,-6,-9,-12,-13,-27,-5,-1,-7,0.0
0.215,6,6,6,-3,5,-1,0,2,0.0
0.22,0,-4,-1,11,-3,-3,-4,-3,0.0
0.225,-2,-3,-2,-17,-12,1,-4,1,0.0
0.23,-3,-3,1,5,20,0,1,-2,0.0
0.23500000000000001,-1,4,-4,-11,-2,1,-4,-3,0.0
0.24,3,-3,1,1,3,-1,-2,3,0.0
0.245,1,4,2,-3,-10,-4,-1,1,0.0
0.25,-1,0,2,-1,-3,2,1,-4,0.0
0.255,-3,-11,-6,-1,-5,-3,-4,-2,0.0
0.26,-6,-7,-10,11,11,0,-1,-4,0.0
0.265,4,12,13,14,7,0,1,3,0.0
0.27,1,6,-1,-7,-1,0,1,0,0.0
0.275,2,1,9,-6,1,2,1,1,0.0
0.28,-7,-12,-15,-13,-11,1,-2,-1,0.0
0.28500000000000003,-7,-16,-7,-5,3,-3,-2,-4,0.0
0.29,3,7,8,5,-7,-2,-3,0,0.0
0.295,4,13,10,2,6,1,0,1,0.0
0.3,1,5,7,4,-7,-3,0,-1,0.0
0.305,-3,-7,-9,6,4,2,-2,-1,0.0
0.31,-2,-9,-1,-12,-20,-2,-1,1,0.0
0.315,4,10,-8,-2,-5,-1,0,0,0.0
0.32,-1,3,0,-2,1,-3,-3,-1,0.0
0.325,-6,-8,-2,-23,-9,0,-1,-2,0.0
0.33,-3,-9,-4,14,8,-2,-2,-4,0.0
0.335,2,1,4,11,7,0,-2,1,0.0
0.34,-3,8,10,-5,-7,1,-2,-1,0.0
0.34500000000000003,0,0,-1,12,0,-2,0,-2,0.0
0.35000000000000003,2,0,-8,-15,1,1,0,1,0.0
0.355,-4,-6,-5,-3,-5,-4,-3,-1,0.0
0.36,3,1,-2,-10,5,1,0,0,0.0
0.365,-4,-3,6,9,-2,-2,0,-3,0.0
0.37,-3,-2,-2,-8,0,-1,-3,-2,0.0
0.375,-2,-8,-4,7,1,0,0,-2,0.0
0.38,1,-4,2,-3,-2,-2,0,0,0.0
0.385,2,0,-8,-3,-3,-4,-3,1,0.0
0.39,0,4,7,7,-1,0,0,-1,0.0
0.395,-3,-2,-7,-4,-6,-4,-3,-2,0.0
0.4,-1,-5,-2,0,-1,0,0,-2,0.0
0.405,-1,-1,-2,-1,-3,-2,0,-1,0.0
0.41000000000000003,-2,-3,-3,4,4,0,-1,-1,0.0
0.41500000000000004,0,-2,-2,-21,-6,-2,-1,-1,0.0
0.42,1,4,3,16,2,-1,-2,-2,0.0
0.425,1,-1,-4,-9,-1,1,-2,1,0.0
0.43,1,-2,1,5,0,-2,-2,0,0.0
0.435,0,3,7,-6,1,1,-1,0,0.0
0.44,-4,-4,-10,-12,-7,-2,-2,0,0.0
0.445,0,-3,-9,-3,-1,-3,-3,-3,0.0
0.45,-3,-4,2,9,4,-1,0,-1,0.0
0.455,1,1,-3,-12,-1,-1,2,-1,0.0
0.46,-1,4,2,21,3,-3,-3,-2,0.0
0.465,-1,-1,5,-1,0,-1,-2,1,0.0
0.47000000000000003,-3,-5,-9,-12,-1,-2,-2,-4,0.0
0.47500000000000003,0,-7,-3,0,-6,-3,-1,-1,0.0
0.48,-3,-3,1,-15,-4,-1,0,-2,0.0
0.485,3,6,14,26,2,0,1,-1,0.0
0.49,-4,-6,-1,-5,0,-2,-2,-3,0.0
0.495,0,-2,-4,7,1,1,-2,1,0.0
0.5,1,-1,3,-2,-3,0,-1,2,0.0
0.505,-4,-4,-11,-13,-5,-1,-2,-1,0.0
0.51,4,8,8,4,0,0,0,3,0.0
0.515,-3,4,-1,-3,-3,0,0,-1,0.0
0.52,-1,-4,-3,-2,0,-2,-2,-3,0.0
0.525,-1,-1,-5,4,0,-3,-2,-3,0.0
0.53,-2,-2,-3,-7,0,0,0,-3,0.0
0.535,-1,-3,0,-5,-4,-2,-3,-2,0.0
0.54,-1,-1,-6,5,-4,-2,0,-1,0.0
0.545,-1,0,0,-6,0,-1,-2,0,0.0
0.55,0,6,2,-3,0,-2,-2,-2,0.0
