timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,0,-2,-1,-2,1,-1,-1,0,0.0
0.01,0,-1,0,0,0,-1,-3,-2,0.0
0.015,0,-1,-1,-1,0,-1,0,-2,0.0
0.02,0,0,0,-1,0,-2,-1,-2,0.0
0.025,-1,0,-2,-1,-1,0,-1,-1,0.0
0.03,-2,-2,-2,-3,-1,-2,0,0,0.0
0.035,-2,0,0,-2,0,-2,-3,-3,0.0
0.04,-2,-1,-2,-1,-2,0,-2,-1,0.0
0.045,0,-1,-1,0,-1,-3,-1,-1,0.0
0.05,-1,-1,-1,-1,-2,-1,-1,0,0.0
0.055,-1,-2,-1,-1,-4,-2,-2,0,0.0
0.06,0,-2,-1,-1,0,-2,-1,-3,0.0
0.065,-1,-2,-1,0,-1,0,-2,0,0.0
0.07,-2,0,-1,1,2,-2,0,-2,0.0
0.075,-2,0,0,-2,-4,-5,0,-1,0.0
0.08,-2,-2,-2,-1,-4,0,0,-2,0.0
0.085,-2,-1,0,1,0,-2,-2,-2,0.0
0.09,-2,-1,0,-2,-4,-1,-1,-2,0.0
0.095,-1,0,0,-1,-3,-1,-1,0,0.0
0.1,-1,-1,1,0,0,-3,1,1,0.0
0.105,-1,-2,0,-1,-3,-2,-2,-2,0.0
0.11,0,-1,0,-1,-1,0,-3,0,0.0
0.115,-2,-1,-2,0,2,-3,-1,-1,0.0
0.12,0,0,-2,-2,-2,-2,-1,0,0.0
0.125,1,-1,-1,0,0,0,-3,-3,0.0
0.13,-1,-2,0,-1,-2,-2,-2,-1,0.0
0.135,-2,-1,-1,-1,1,-1,-1,-3,0.0
0.14,1,0,-1,-1,0,-2,-1,1,0.0
0.145,-1,0,-1,0,-2,0,0,-2,0.0
0.15,-2,-1,-1,-1,1,0,-1,-1,0.0
0.155,0,-2,-2,0,-2,0,-1,0,0.0
0.16,-2,-1,-2,-1,-2,-2,-2,-2,0.0
0.165,-3,-1,-1,-1,-1,-2,-2,-1,0.0
0.17,0,-1,-1,-3,-2,-1,-3,-3,0.0
0.17500000000000002,-1,0,0,-2,-1,-3,-2,0,0.0
0.18,-2,0,0,0,2,-1,-2,0,0.0
0.185,0,-2,-1,-1,-2,0,0,0,0.0
0.19,-2,-3,-3,-3,-6,-1,1,-3,0.0
0.195,-1,-1,0,-1,-2,-2,-1,-3,0.0
0.2,0,-1,-1,-1,-3,-2,-1,-2,0.0
0.20500000000000002,-1,0,0,0,0,-1,1,1,0.0
0.21,-2,0,-2,-1,1,-1,-1,2,0.0
0.215,-1,1,-1,-1,-1,-2,-1,-1,0.0
0.22,-1,-2,-2,-1,-2,-1,-2,-3,0.0
0.225,-2,-3,-2,-2,0,-3,-1,-3,0.0
0.23,1,-1,-2,0,0,0,-1,-1,0.0
0.23500000000000001,-1,-1,-2,0,0,-1,0,0,0.0
0.24,-2,-2,-2,-4,-2,1,0,-2,0.0
0.245,-1,0,-3,-1,0,0,-2,-1,0.0
0.25,0,0,-1,1,0,-2,-3,-1,0.0
0.255,-2,-2,-1,-2,-4,-3,-2,-2,0.0
0.26,0,1,-2,-1,0,-3,0,-2,0.0
0.265,-2,-1,-1,-2,-2,0,0,-1,0.0
0.27,-1,-1,0,0,0,-4,0,-2,0.0
0.275,-1,0,-2,-1,-1,-1,-1,0,0.0
0.28,-2,-1,0,-1,0,-1,-3,-2,0.0
0.28500000000000003,-2,0,-1,-4,-2,-3,-3,0,0.0
0.29,0,0,0,0,-1,-1,-1,0,0.0
0.295,0,-1,-1,-2,-3,-1,-1,-1,0.0
0.3,0,0,-3,0,-1,-1,-1,1,0.0
0.305,-1,-1,-2,0,-1,-2,1,-1,0.0
0.31,-1,-1,-2,-2,-2,-1,-2,-1,0.0
0.315,-1,-1,-3,-1,-2,-3,0,-2,0.0
0.32,-1,-2,-1,-1,-2,-1,-2,-2,0.0
0.325,-1,0,1,1,0,-2,-3,0,0.0
0.33,-3,0,0,-2,-1,-2,1,0,0.0
0.335,-2,-3,0,-1,-1,-1,-1,-1,0.0
0.34,-2,-3,-1,1,-1,-1,0,-1,0.0
0.34500000000000003,0,-3,-1,-2,-2,-3,0,0,0.0
0.35000000000000003,0,-1,0,0,-1,-1,-3,-3,0.0
0.355,-2,-1,-2,2,1,-1,-1,-2,0.0
0.36,-2,0,1,-3,-1,-3,-1,-2,0.0
0.365,0,-1,-1,-1,-2,0,-1,-2,0.0
0.37,-2,-1,-2,0,0,0,0,1,0.0
0.375,-1,-1,-1,-1,1,-1,-1,-1,0.0
0.38,-1,-2,-2,-2,0,-3,-1,0,0.0
