timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,4,2,-1,1,0,0,-2,0,0.0
0.01,-7,-4,-1,-4,-3,-1,0,-2,0.0
0.015,2,-4,1,-2,1,1,2,-2,0.0
0.02,-2,0,-6,2,-4,-11,-1,-2,0.0
0.025,-2,-2,-2,0,6,1,-1,-1,0.0
0.03,2,-3,-4,-1,-5,1,-3,-2,0.0
0.035,-3,1,3,-1,0,-2,-1,-1,0.0
0.04,1,-2,-4,-1,-2,2,1,1,0.0
0.045,1,0,3,-1,-1,-1,0,0,0.0
0.05,-1,-5,-4,-1,2,2,-2,-3,0.0
0.055,-5,-5,3,1,-2,4,-2,-1,0.0
0.06,3,2,-3,-1,-1,-14,1,-1,0.0
0.065,-3,2,1,1,0,-1,-1,0,0.0
0.07,3,2,2,-1,0,-1,-1,0,0.0
0.075,-1,-3,-3,-1,-4,2,-1,-3,0.0
0.08,-7,-6,-5,-1,-2,4,-3,-3,0.0
0.085,-3,-2,-1,-3,-5,-3,-2,-4,0.0
0.09,4,1,0,-1,-1,1,-2,0,0.0
0.095,-1,2,-2,3,1,-7,-3,1,0.0
0.1,-5,1,1,-3,-6,4,1,0,0.0
0.105,0,0,-4,-3,-3,-2,-3,-2,0.0
0.11,-2,-5,0,-1,1,2,-1,-2,0.0
0.115,0,-3,-6,-3,1,-5,-2,-2,0.0
0.12,-5,0,3,-1,2,7,2,-1,0.0
0.125,-1,-3,6,-1,-4,-3,-1,-2,0.0
0.13,2,6,-3,0,2,-2,-2,2,0.0
0.135,-4,0,0,-1,-2,0,2,-2,0.0
0.14,-1,-2,-1,-4,4,-2,1,-2,0.0
0.145,-2,-2,0,1,-6,0,-3,-2,0.0
0.15,-1,-2,0,0,-1,1,-2,-1,0.0
0.155,4,1,-2,-3,-2,-3,1,0,0.0
0.16,-3,-3,-1,-3,-1,0,-2,-1,0.0
0.165,-2,-2,-1,0,1,-1,-3,-2,0.0
0.17,4,1,0,3,-2,-1,0,0,0.0
0.17500000000000002,-3,1,-1,-2,0,-3,1,-1,0.0
0.18,-1,-4,-4,-3,-4,-2,0,-1,0.0
0.185,-4,-5,-2,-1,-1,0,-1,-4,0.0
0.19,-1,0,-2,1,-1,-1,-3,0,0.0
0.195,2,1,1,0,-1,-1,-2,-1,0.0
0.2,0,1,0,-4,-2,0,0,0,0.0
0.20500000000000002,-2,-4,-6,1,-1,3,-2,0,0.0
0.21,-6,-5,0,-3,-3,-11,-1,-4,0.0
0.215,1,-2,-4,-3,1,0,0,0,0.0
0.22,3,1,1,-1,-3,0,-1,0,0.0
0.225,1,2,6,1,-1,3,-1,0,0.0
0.23,-3,-2,-2,-2,0,3,-1,-2,0.0
0.23500000000000001,-1,-6,-4,-2,-2,-8,-2,0,0.0
0.24,-5,-2,-1,0,-1,1,0,-1,0.0
0.245,3,3,2,0,1,-5,-3,-1,0.0
0.25,-1,-2,-1,-1,-3,2,-2,0,0.0
0.255,-2,0,3,-5,-1,1,0,0,0.0
0.26,1,-8,-9,5,2,-1,-2,-2,0.0
0.265,-4,0,-1,-1,1,1,0,-1,0.0
0.27,1,-1,1,-4,-4,-2,-1,1,0.0
0.275,-1,-1,-1,2,0,-1,-1,-2,0.0
0.28,-4,0,2,-3,0,-1,-2,-1,0.0
0.28500000000000003,0,-1,-2,-4,-1,-2,-1,-2,0.0
0.29,1,0,-1,1,0,0,-1,-2,0.0
0.295,-2,-1,-1,1,0,0,-1,0,0.0
0.3,0,-2,-5,-3,-3,-2,0,-2,0.0
0.305,-3,-3,1,-1,-1,-2,-2,-2,0.0
0.31,2,1,-1,0,-1,0,-2,0,0.0
0.315,-1,2,0,-1,1,4,0,1,0.0
0.32,-4,-2,-4,-4,-1,-8,1,-3,0.0
0.325,1,-1,-1,6,-1,-2,-1,-1,0.0
