timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,0,0,-1,0,0,1,-6,0.0
0.01,-2,-1,0,-1,-2,-1,0,0,0.0
0.015,-1,0,-1,-1,-1,-1,0,-2,0.0
0.02,1,-2,-1,-2,-2,-1,-2,-1,0.0
0.025,-1,-1,-2,0,-1,-3,0,1,0.0
0.03,-1,-2,-1,0,0,0,-1,-2,0.0
0.035,-1,-1,-2,-1,0,-1,-1,2,0.0
0.04,-2,-1,0,0,-1,0,1,-4,0.0
0.045,0,-1,-1,-2,-2,-2,-2,1,0.0
0.05,-1,0,-1,-2,0,-1,-1,-2,0.0
0.055,-1,0,-1,0,-3,-2,-3,-1,0.0
0.06,0,-2,-2,-2,0,-2,-1,1,0.0
0.065,-1,-1,0,-2,-1,0,-2,-1,0.0
0.07,-1,-1,-1,-1,1,0,1,0,0.0
0.075,-2,-2,-1,-1,-1,-2,-2,-4,0.0
0.08,-3,1,-1,-2,-2,-2,-1,-5,0.0
0.085,-3,-1,-1,-1,0,0,0,0,0.0
0.09,0,-2,-1,-2,-1,-1,-2,-2,0.0
0.095,-2,-1,-2,-3,-2,-2,1,-2,0.0
0.1,0,-1,0,-3,-1,-2,-3,0,0.0
0.105,0,-2,0,-1,0,-1,0,-9,0.0
0.11,-2,-2,-1,-2,0,0,-2,6,0.0
0.115,1,0,0,0,-2,1,2,1,0.0
0.12,-2,-1,0,-1,-2,-1,-2,-7,0.0
0.125,0,-1,-1,0,1,0,-1,1,0.0
0.13,0,-3,0,1,0,0,-2,4,0.0
0.135,-1,-3,-1,-2,-1,-3,-5,-4,0.0
0.14,-4,-2,-1,-1,-1,0,3,-2,0.0
0.145,-1,-2,0,-1,0,0,1,-3,0.0
0.15,2,0,0,-2,-1,-2,-3,-3,0.0
0.155,2,-1,-1,1,-1,0,1,1,0.0
0.16,0,-1,-1,-2,-1,-2,-5,3,0.0
0.165,-1,-2,0,1,-2,-2,-3,-6,0.0
