timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-3,-2,-1,-2,-1,-1,-1,0.0
0.01,-1,0,-1,-2,-2,-2,-1,-1,0.0
0.015,0,-4,-3,-2,0,-1,-3,1,0.0
0.02,-1,-2,-1,-1,-1,-1,-2,1,0.0
0.025,-2,-3,-2,-1,-1,-1,-1,1,0.0
0.03,-5,1,0,0,-2,-1,-2,-2,0.0
0.035,0,-3,-1,-1,-2,-2,0,1,0.0
0.04,-1,-1,-1,1,-1,-2,-1,-3,0.0
0.045,0,-2,-2,-1,1,-1,0,-2,0.0
0.05,-2,0,-2,0,1,1,-1,-1,0.0
0.055,-3,-1,1,-1,-2,-4,-1,-2,0.0
0.06,2,0,-2,1,-2,-2,0,1,0.0
0.065,-1,-1,0,0,-2,-1,-3,0,0.0
0.07,0,-4,-2,0,0,2,-1,0,0.0
0.075,0,0,-1,-1,-1,-1,-2,-4,0.0
0.08,1,0,0,-3,-1,-1,-3,-3,0.0
0.085,-1,1,-1,-1,0,-1,-1,1,0.0
0.09,2,-4,-1,-2,-1,-1,-2,-3,0.0
0.095,0,2,-1,-2,-2,1,0,0,0.0
0.1,-2,-2,0,-2,0,-3,1,1,0.0
0.105,-1,0,-1,0,-2,-2,-1,-1,0.0
0.11,1,-2,-2,-1,-1,-2,-2,-3,0.0
0.115,-1,-2,-2,-1,-3,-2,1,-1,0.0
0.12,-1,-1,-3,-1,-2,0,-1,0,0.0
0.125,-2,-1,-3,-2,-2,0,0,-1,0.0
0.13,-1,-3,-2,-2,-2,0,-1,0,0.0
0.135,-2,-2,-3,-1,1,-2,0,-1,0.0
0.14,-2,-2,0,-1,0,-3,0,-2,0.0
0.145,-1,-1,-2,0,-1,-1,2,0,0.0
0.15,-1,0,-1,0,-1,-1,-1,0,0.0
0.155,-2,0,0,-2,-3,0,-3,-1,0.0
0.16,-1,-1,-1,-1,-1,1,-2,0,0.0
0.165,-3,1,0,-2,1,1,-2,-1,0.0
0.17,1,-1,0,-1,-2,-2,-2,-3,0.0
0.17500000000000002,0,2,0,-2,1,-1,-1,-1,0.0
0.18,0,-1,-1,0,-1,-1,-1,1,0.0
0.185,0,-3,0,-2,-4,-3,2,0,0.0
