timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-2,0,-2,-1,0,-2,-2,-3,0.0
0.01,-3,-2,-2,-1,-2,1,-2,2,0.0
0.015,-1,2,-1,-2,0,0,-3,3,0.0
0.02,-1,-2,-4,-3,-1,0,-1,2,0.0
0.025,-1,-3,-1,-1,0,-3,-2,-10,0.0
0.03,8,-1,0,0,1,-1,4,5,0.0
0.035,-1,1,0,0,1,3,11,-27,0.0
0.04,17,0,-4,-2,-3,-1,-2,31,0.0
0.045,0,1,0,1,-2,0,9,-46,0.0
0.05,15,3,1,0,-2,0,4,25,0.0
0.055,10,-2,-2,0,-2,-3,8,16,0.0
0.06,-4,-4,0,-1,-1,-6,-17,-22,0.0
0.065,-62,-9,-5,-6,-4,-1,-3,-5,0.0
0.07,44,3,1,0,0,1,8,-48,0.0
0.075,12,1,3,1,2,0,-3,20,0.0
0.08,-36,-7,-4,-4,-3,-2,-2,-17,0.0
0.085,44,5,1,-1,-1,-4,-10,57,0.0
0.09,-106,-10,-3,-3,-3,-4,-10,0,0.0
0.095,-31,0,1,-1,-1,2,-1,-10,0.0
0.1,15,-6,-2,-1,1,-3,7,6,0.0
0.105,37,-1,-1,-1,0,0,-1,-20,0.0
0.11,15,4,2,1,0,-2,1,52,0.0
0.115,23,-6,-6,-5,-6,-6,-7,-58,0.0
0.12,33,2,3,0,0,-1,-5,-12,0.0
0.125,26,3,0,1,0,2,3,20,0.0
0.13,-12,3,-1,0,-1,-2,-9,-25,0.0
0.135,1,6,1,-3,-1,-2,-2,-2,0.0
0.14,14,1,2,1,2,2,2,-8,0.0
0.145,-78,-13,-10,-6,-7,-10,-16,-16,0.0
0.15,9,4,0,0,0,0,2,21,0.0
0.155,-27,-4,-2,0,0,1,4,0,0.0
0.16,56,6,0,-1,-3,-2,-1,6,0.0
0.165,40,4,3,0,0,2,6,22,0.0
0.17,-25,-5,-4,-3,-3,-3,-2,-20,0.0
0.17500000000000002,32,-1,-1,-1,-3,-4,-5,-10,0.0
0.18,-18,-2,-3,-2,-1,-1,0,7,0.0
0.185,22,1,-1,0,1,2,5,7,0.0
0.19,-11,-2,-1,-1,-1,-2,-3,3,0.0
0.195,-14,2,1,0,-1,-1,2,10,0.0
0.2,33,-2,-2,-2,-3,-3,-5,-27,0.0
0.20500000000000002,-12,1,0,-1,-1,2,1,1,0.0
