timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-2,-1,-2,-1,0,1,-1,-2,0.0
0.01,-3,-1,-1,-2,-1,0,0,0,0.0
0.015,-2,-1,0,-2,-1,-2,2,1,0.0
0.02,-1,-2,-3,-3,0,1,-1,0,0.0
0.025,0,-1,-1,-3,-4,1,2,1,0.0
0.03,-2,-1,0,2,0,-5,-3,-5,0.0
0.035,-3,-2,-2,-2,1,1,2,-1,0.0
0.04,-7,2,-1,-2,0,13,-19,-1,0.0
0.045,9,-1,-2,-2,-1,-2,-4,-4,0.0
0.05,1,-4,-3,-2,-2,-1,4,11,0.0
0.055,-9,-1,0,-2,-3,1,20,-4,0.0
0.06,4,1,-1,2,-2,-5,-5,4,0.0
0.065,-4,1,-1,-2,0,-2,-1,5,0.0
0.07,-6,-3,0,0,-1,1,-1,-17,0.0
0.075,-6,0,-1,0,-1,-3,-5,-7,0.0
0.08,-2,-8,-4,-1,-1,7,6,-7,0.0
0.085,2,2,1,1,-1,6,0,17,0.0
0.09,1,-3,0,2,1,-1,-6,-2,0.0
0.095,2,0,0,-1,0,-1,-9,2,0.0
0.1,-6,-1,1,-1,-2,-6,2,-7,0.0
0.105,7,-1,-2,-3,-1,5,-5,-5,0.0
0.11,-2,-2,-2,-1,-3,-1,5,5,0.0
0.115,6,1,-3,-2,-1,5,-8,-3,0.0
0.12,-2,-1,0,1,-1,-3,3,2,0.0
0.125,0,-1,-3,-2,0,2,2,5,0.0
0.13,-2,-1,0,-2,-1,0,5,2,0.0
0.135,3,-1,-2,-2,-1,10,-20,-5,0.0
0.14,-2,-1,-1,-1,-2,-5,-3,-2,0.0
0.145,-8,1,-1,-2,-1,-2,-1,-2,0.0
0.15,9,1,-3,-2,-2,0,-2,1,0.0
0.155,-5,-5,-3,-4,-4,-6,14,4,0.0
0.16,-3,0,0,0,-1,1,2,1,0.0
0.165,-1,-4,-1,0,-3,-2,-5,-7,0.0
0.17,-4,-2,-3,-1,0,0,-4,1,0.0
0.17500000000000002,0,2,0,1,0,-4,2,-1,0.0
0.18,-1,-3,-2,-4,1,0,1,3,0.0
0.185,-5,1,2,1,-2,-18,-4,-20,0.0
0.19,2,-4,0,-1,-1,-3,2,17,0.0
0.195,1,-2,-3,0,1,0,4,5,0.0
0.2,2,0,-4,-3,-1,5,1,-3,0.0
0.20500000000000002,0,2,2,1,2,9,2,-8,0.0
0.21,-5,-4,-2,-1,-2,-6,-1,-2,0.0
0.215,-2,0,0,0,-2,-1,-3,-2,0.0
0.22,-4,-4,-2,-1,-1,-2,-1,0,0.0
0.225,1,1,-1,0,-2,2,-4,3,0.0
0.23,-1,-2,-1,-1,-1,3,4,1,0.0
0.23500000000000001,1,-2,-1,-2,-1,-2,-18,-2,0.0
0.24,-6,3,-1,0,-2,-2,-6,-6,0.0
0.245,-5,-2,-1,-1,-1,-1,2,7,0.0
0.25,1,0,1,0,1,-4,-1,-3,0.0
0.255,-8,-2,-1,-2,-1,-1,1,-9,0.0
0.26,9,1,-1,-1,0,-6,0,11,0.0
0.265,-3,-5,-2,-3,0,3,-3,-12,0.0
0.27,1,2,0,1,1,0,-9,-9,0.0
0.275,-5,-1,1,0,0,-3,0,-3,0.0
0.28,3,-1,-1,-1,-1,-3,-2,2,0.0
0.28500000000000003,-1,-3,-2,-2,-3,-1,13,14,0.0
0.29,-2,-3,-1,-1,1,4,-9,-8,0.0
0.295,2,0,-1,0,-1,-4,3,1,0.0
0.3,-13,-10,-4,-1,-1,-3,-2,-7,0.0
0.305,15,3,0,-1,0,-7,0,5,0.0
0.31,-10,-3,-1,-2,0,3,-1,-7,0.0
0.315,10,0,-1,1,-2,-4,-1,3,0.0
0.32,-6,0,-1,0,-3,2,-6,-9,0.0
0.325,-5,-1,-2,0,0,3,-4,1,0.0
