timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-3,-4,-2,10,2,0,2,-1,0.0
0.01,1,-1,-3,-36,-8,1,0,-1,0.0
0.015,-1,3,7,-17,-4,1,-1,0,0.0
0.02,-2,-3,-11,3,-2,-9,-3,-1,0.0
0.025,-4,-2,-1,0,6,2,0,-3,0.0
0.03,2,2,4,31,2,3,-1,-3,0.0
0.035,-3,-4,-4,11,4,-2,-5,-2,0.0
0.04,-5,-13,7,-24,0,2,3,-3,0.0
0.045,3,9,-5,1,0,12,6,2,0.0
0.05,-2,0,19,-7,-17,-14,-10,-3,0.0
0.055,5,3,-10,-4,-23,-4,0,3,0.0
0.06,-3,0,5,-7,4,-16,-6,-6,0.0
0.065,-4,-9,-19,-25,16,18,3,0,0.0
0.07,-4,-8,-11,1,9,-4,1,-2,0.0
0.075,-4,-2,-3,9,8,-10,-4,-4,0.0
0.08,0,0,2,18,-11,4,-1,0,0.0
0.085,1,-1,1,-48,-5,-1,-4,-2,0.0
0.09,1,6,14,37,28,-1,-1,2,0.0
0.095,-2,-6,-24,-26,-16,-3,-2,-3,0.0
0.1,-1,0,12,-15,4,7,1,-1,0.0
0.105,4,5,-19,2,20,-7,-1,4,0.0
0.11,-1,-6,-6,16,-10,1,0,-3,0.0
0.115,-1,12,28,24,12,0,1,-1,0.0
0.12,1,1,2,-49,-38,-3,1,1,0.0
0.125,1,-5,-13,8,-11,-12,-6,1,0.0
0.13,-5,-9,-20,-94,-79,-14,-6,-3,0.0
0.135,-2,-8,-9,50,42,0,4,-1,0.0
0.14,2,9,5,27,13,-4,0,2,0.0
0.145,0,0,7,25,10,2,2,0,0.0
0.15,-4,-3,-7,13,11,9,3,-1,0.0
0.155,-3,-3,9,-20,1,5,-8,-5,0.0
0.16,7,1,-39,-59,-20,4,5,9,0.0
0.165,-4,-5,2,66,13,0,-7,-3,0.0
0.17,-2,-6,-10,31,-1,15,3,-1,0.0
0.17500000000000002,-3,-2,-8,-74,-12,2,-1,-3,0.0
0.18,-2,9,46,115,42,-1,-3,-4,0.0
0.185,-1,2,0,-61,-16,-11,-2,-4,0.0
0.19,-4,-11,-18,49,1,-13,-7,-3,0.0
0.195,-1,-6,-10,28,29,0,-2,-2,0.0
0.2,-1,-3,-7,-24,10,5,3,3,0.0
0.20500000000000002,1,-1,13,4,-13,4,5,0,0.0
0.21,0,4,7,-20,38,1,0,-1,0.0
0.215,0,-1,15,-8,-32,-6,2,0,0.0
0.22,2,5,-9,-10,-21,-3,-2,2,0.0
0.225,-2,0,6,47,62,7,-1,-2,0.0
0.23,-3,-1,0,-43,-22,-7,0,1,0.0
0.23500000000000001,1,-2,-10,21,-44,-1,1,-3,0.0
0.24,3,2,-2,44,20,1,0,2,0.0
0.245,-9,-11,-9,-92,-109,-22,-10,-10,0.0
0.25,1,2,8,86,69,3,-2,-4,0.0
0.255,-6,10,22,59,50,14,8,1,0.0
0.26,-11,-22,-30,8,39,-7,-12,-5,0.0
0.265,45,10,18,-30,10,5,3,10,0.0
0.27,8,1,4,5,12,4,-1,0,0.0
0.275,-17,0,8,-5,-18,-1,2,-3,0.0
0.28,-16,-5,-4,-36,-33,-3,-7,-8,0.0
0.28500000000000003,-11,2,4,29,13,-2,2,-1,0.0
0.29,3,-5,-11,-54,-20,2,0,2,0.0
0.295,0,2,-16,-13,8,2,-1,-1,0.0
0.3,-14,-8,19,13,-9,3,5,-4,0.0
