timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,0,0,3,-1,-3,-3,3,0,0.0
0.01,0,-1,-1,-1,0,-1,-1,5,0.0
0.015,-2,0,-2,-2,-1,-3,-2,-12,0.0
0.02,-3,-1,-2,-1,-1,0,0,0,0.0
0.025,-2,0,-1,-2,1,-1,-2,-2,0.0
0.03,-2,-1,-1,0,-4,-1,-4,0,0.0
0.035,-2,-3,-2,-1,-1,-1,0,-1,0.0
0.04,1,-1,-1,-1,-1,-2,-2,-1,0.0
0.045,0,-1,-2,-2,-5,-1,-2,0,0.0
0.05,0,0,-1,-2,-2,1,0,-1,0.0
0.055,0,-1,0,0,-1,0,1,2,0.0
0.06,-1,-1,-1,0,0,-3,-1,-1,0.0
0.065,-1,-1,-1,0,-2,0,-2,-1,0.0
0.07,-3,0,0,-2,2,1,2,-1,0.0
0.075,-1,1,-1,-1,-3,-1,-8,0,0.0
0.08,-2,-3,0,-2,-2,-2,-1,-2,0.0
0.085,0,-1,0,13,7,-2,-2,-2,0.0
0.09,0,-2,-2,-23,-18,-2,-2,0,0.0
0.095,-1,0,-1,2,2,-2,0,0,0.0
0.1,-1,-3,-1,-2,0,0,1,-2,0.0
0.105,0,-2,-2,-3,-1,-1,-3,-1,0.0
0.11,-1,-1,-2,7,4,-4,-3,-5,0.0
0.115,-2,-1,-1,-2,1,2,10,6,0.0
0.12,0,-1,-1,-3,-4,2,-2,-1,0.0
0.125,-2,0,-2,-2,-4,-1,-2,1,0.0
0.13,-2,1,0,0,-2,-2,-6,-7,0.0
0.135,1,-1,0,-2,-1,-2,1,2,0.0
0.14,-1,-2,-1,-2,-2,-2,-8,-6,0.0
0.145,0,-1,-1,0,0,-2,3,6,0.0
0.15,-2,-2,-1,-2,-4,0,6,-10,0.0
0.155,-1,0,0,-2,-3,-1,-11,-1,0.0
0.16,0,0,-3,-1,-1,-2,0,0,0.0
0.165,-1,0,-1,1,2,0,-1,3,0.0
0.17,-1,-1,-4,-1,1,-2,-1,2,0.0
0.17500000000000002,0,-3,0,0,-1,-1,2,-1,0.0
0.18,-2,-2,0,-2,-3,-4,0,-4,0.0
0.185,-2,-1,-1,-1,-2,-3,-4,-3,0.0
0.19,1,0,0,-1,-2,-1,-3,1,0.0
0.195,-2,-1,-4,-2,-1,-2,3,-2,0.0
0.2,-1,-2,-2,1,0,0,1,2,0.0
0.20500000000000002,-1,-1,0,-2,-2,-2,1,-4,0.0
0.21,-2,-1,0,0,-1,-1,-3,1,0.0
0.215,-2,1,0,0,-2,-1,-5,-1,0.0
0.22,-1,0,-3,0,0,1,1,0,0.0
0.225,-1,-2,-2,-1,1,0,-3,-2,0.0
0.23,-1,-1,-1,-3,-1,-2,-1,3,0.0
0.23500000000000001,-2,-2,0,-2,0,-2,-2,-3,0.0
0.24,-2,-2,-1,-2,-2,-2,1,0,0.0
0.245,-1,-2,-2,-1,-2,-1,0,-4,0.0
