timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-4,0,0,0,-5,-1,-4,0.0
0.01,0,0,-1,-2,-2,-5,0,-2,0.0
0.015,-1,-3,0,-2,-5,-2,-4,-2,0.0
0.02,4,-2,-7,-3,-2,-1,5,-5,0.0
0.025,-1,-1,-1,-2,-5,0,-4,5,0.0
0.03,-2,-1,0,-2,0,2,4,1,0.0
0.035,1,0,-4,-1,4,1,-1,-4,0.0
0.04,-3,-1,1,-1,-4,-8,-11,-19,0.0
0.045,-8,-6,-1,3,1,4,7,13,0.0
0.05,1,1,-7,-11,2,2,-5,-16,0.0
0.055,-2,-1,5,2,-4,-1,-2,12,0.0
0.06,2,6,-2,2,3,3,4,-6,0.0
0.065,2,-6,0,-4,-2,-8,-5,7,0.0
0.07,-1,4,-1,2,-12,-5,-13,6,0.0
0.075,1,-8,-9,-5,4,0,1,-3,0.0
0.08,-3,2,-5,-1,-3,2,-5,0,0.0
0.085,1,0,5,3,-1,-1,0,-6,0.0
0.09,0,-2,4,2,-1,1,-1,0,0.0
0.095,-7,-3,2,-3,-1,-6,-6,1,0.0
0.1,2,-1,1,2,1,-1,2,-2,0.0
0.105,0,5,-6,-2,-5,4,1,0,0.0
0.11,-1,-1,1,-2,-13,-5,-1,3,0.0
0.115,1,2,-6,1,5,1,-2,-2,0.0
0.12,-2,-5,3,-3,-2,0,3,4,0.0
0.125,-2,0,-4,-1,1,2,0,17,0.0
0.13,0,4,0,2,-1,-1,-1,-15,0.0
0.135,-4,0,1,0,-1,-3,-1,-4,0.0
0.14,2,-1,-2,2,-3,-2,2,16,0.0
0.145,2,0,2,0,-3,-3,-8,-10,0.0
0.15,-2,-5,0,-1,1,1,-1,3,0.0
0.155,-3,0,-3,-6,-1,-1,-1,-6,0.0
0.16,-2,-6,2,9,2,-5,-5,1,0.0
0.165,4,3,-1,-21,-6,2,4,3,0.0
0.17,0,-2,-5,0,0,-1,-1,0,0.0
0.17500000000000002,2,0,2,1,-1,-1,1,-2,0.0
0.18,-3,0,1,-7,-15,-1,0,-1,0.0
0.185,0,-3,-4,8,-3,-2,-1,0,0.0
0.19,0,1,2,-7,-2,-3,-4,-16,0.0
0.195,-5,-6,-1,-3,-8,-1,-1,20,0.0
0.2,0,2,-5,1,4,2,0,-17,0.0
0.20500000000000002,-2,-2,-2,1,-3,-9,1,-13,0.0
0.21,0,1,-3,-5,2,-4,1,12,0.0
0.215,0,-4,1,5,1,4,8,4,0.0
0.22,1,2,2,-2,-2,-2,1,1,0.0
0.225,-4,2,0,-5,0,-1,-15,-12,0.0
0.23,2,-2,1,-1,3,-3,-2,5,0.0
0.23500000000000001,-2,-3,-2,3,0,-2,-3,0,0.0
0.24,-1,0,-2,-3,6,-2,1,2,0.0
0.245,-3,-1,-3,-3,1,-1,-5,-2,0.0
0.25,0,0,2,5,-1,2,0,-2,0.0
0.255,0,-5,1,-3,-4,-4,-3,13,0.0
0.26,-6,5,-2,7,17,8,7,-12,0.0
0.265,0,-1,-4,-1,-7,-7,-3,3,0.0
0.27,1,1,0,3,-1,-1,-2,0,0.0
0.275,-6,-1,-2,-4,-3,0,0,-13,0.0
0.28,1,-3,4,-5,-1,-1,-4,-10,0.0
0.28500000000000003,1,1,3,7,2,2,5,8,0.0
0.29,-2,-2,-4,-5,-3,0,0,-3,0.0
0.295,2,-4,-4,1,4,-4,-8,-10,0.0
0.3,-4,-5,-1,-9,-10,-6,0,14,0.0
0.305,-4,5,0,7,0,2,-4,-15,0.0
0.31,-1,-3,0,0,-2,-1,0,9,0.0
0.315,4,4,-1,0,7,-1,0,-4,0.0
0.32,-3,0,-2,0,-7,0,-7,-21,0.0
0.325,0,-3,-1,-1,-2,-2,9,23,0.0
0.33,-2,3,0,-4,-2,-4,-12,-11,0.0
0.335,-9,-2,-3,-1,-3,2,0,-14,0.0
0.34,2,-3,-2,-5,-3,-6,-3,-9,0.0
0.34500000000000003,-1,-4,-2,-2,0,1,4,19,0.0
0.35000000000000003,-1,0,0,0,-3,-1,1,-11,0.0
0.355,-1,1,3,-8,-5,-4,-8,-5,0.0
0.36,3,-3,-4,-1,-5,1,1,3,0.0
0.365,-4,-2,3,2,2,-2,-1,-6,0.0
0.37,-1,-2,-3,-1,-3,-2,0,6,0.0
0.375,2,-2,7,7,-1,-4,-2,2,0.0
0.38,3,4,-10,-15,-3,0,1,-3,0.0
0.385,-5,-4,5,6,1,2,3,8,0.0
0.39,0,2,-2,-7,-2,3,6,0,0.0
0.395,-2,-5,-1,3,1,0,-2,-9,0.0
0.4,-3,-2,-4,-1,0,-2,-2,9,0.0
0.405,2,6,0,-1,0,-2,1,-10,0.0
0.41000000000000003,-7,-8,1,0,-1,-2,1,-9,0.0
0.41500000000000004,1,1,-4,-4,-1,0,5,9,0.0
0.42,-3,0,7,10,-2,-1,-1,-6,0.0
0.425,4,-4,-4,-8,-3,-4,-3,-1,0.0
0.43,-6,-4,-2,3,0,0,2,-2,0.0
0.435,3,1,1,-4,1,1,2,1,0.0
0.44,0,-2,-5,1,-1,-5,0,15,0.0
0.445,2,3,-2,2,1,-4,0,-1,0.0
0.45,-8,0,-2,3,-4,2,0,-8,0.0
0.455,-2,-4,-10,-1,3,-4,-2,8,0.0
0.46,-1,-2,5,1,-2,4,1,4,0.0
0.465,-2,0,-3,-5,-2,2,-1,-6,0.0
0.47000000000000003,4,-3,0,2,1,-6,-11,2,0.0
0.47500000000000003,-5,1,-3,-3,-2,1,-4,-9,0.0
0.48,-1,-4,1,-3,-1,-3,2,9,0.0
0.485,-2,2,0,0,3,-2,-6,3,0.0
0.49,0,-2,2,-2,2,3,11,-4,0.0
0.495,-1,2,-1,0,-4,-3,-2,0,0.0
0.5,-2,-5,-3,-1,0,-2,-2,-3,0.0
0.505,1,-2,2,-3,0,-1,-5,-10,0.0
0.51,1,-3,-4,-1,0,-3,-7,3,0.0
0.515,-2,7,5,3,-4,-1,-3,14,0.0
0.52,3,1,-1,-5,2,-2,0,-12,0.0
0.525,-3,-5,0,1,0,1,1,-4,0.0
0.53,-2,1,-2,-10,-3,-8,-3,0,0.0
0.535,3,-4,-2,-1,-2,-6,-1,-3,0.0
0.54,0,-2,-3,4,-3,-7,-1,0,0.0
0.545,1,1,-1,-2,-1,0,3,-1,0.0
0.55,0,1,1,-2,-1,2,3,8,0.0
0.555,-1,2,-2,-2,0,3,1,-9,0.0
0.56,-2,-1,1,-4,-3,3,-5,3,0.0
0.5650000000000001,-1,-3,-1,1,1,2,3,-5,0.0
0.5700000000000001,-3,-2,-3,-1,-3,1,0,0,0.0
0.5750000000000001,-2,-6,0,6,4,0,0,3,0.0
0.58,2,8,2,-3,0,0,2,1,0.0
0.585,-3,-6,-5,0,-2,0,-5,-5,0.0
0.59,1,-2,0,-1,-2,1,0,4,0.0
0.595,-1,-1,-4,-1,0,-6,-1,-5,0.0
0.6,-2,-6,1,1,2,-7,-4,0,0.0
0.605,-2,-2,-1,-3,-4,-7,2,-11,0.0
0.61,-1,2,3,-1,1,-3,-4,17,0.0
0.615,1,-2,2,1,-2,4,-3,-9,0.0
0.62,-2,1,1,-7,-2,1,-1,0,0.0
0.625,-2,1,-4,3,0,5,0,-2,0.0
0.63,-1,-5,-2,0,-4,1,-2,-9,0.0
0.635,-3,-1,0,-3,1,-4,-5,3,0.0
0.64,-2,-8,0,3,-1,2,1,8,0.0
0.645,3,2,1,-6,-3,-3,-4,0,0.0
0.65,-1,3,2,4,2,-1,-4,-1,0.0
0.655,-5,-5,-1,-4,-6,-1,0,-5,0.0
0.66,-3,-2,0,0,0,-2,-2,-4,0.0
0.665,3,3,-4,-3,0,-1,1,6,0.0
0.67,-4,-3,-1,0,0,-4,0,-3,0.0
0.675,3,1,-1,-3,-4,-2,-1,1,0.0
